hh_id,ind_id,psu,strata,weight,area,region,region_01,agec4,agec2,headship,d_cm,d_nutr,d_satt,d_educ,d_elct,d_wtr,d_sani,d_hsg,d_ckfl,d_asst,d_cm_01,d_nutr_01,d_satt_01,d_educ_01,d_elct_01,d_wtr_01,d_sani_01,d_hsg_01,d_ckfl_01,d_asst_01
101,100101,1,1,1.223289526486745,1,3,3,3.0,2.0,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,1.0,,0.0,0.0,0,0.0,0,0.0,0,0
101,100102,1,1,1.223289526486745,1,3,3,2.0,1.0,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,1.0,,0.0,0.0,0,0.0,0,0.0,0,0
101,100103,1,1,1.223289526486745,1,3,3,1.0,1.0,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,1.0,,0.0,0.0,0,0.0,0,0.0,0,0
103,100301,1,1,1.223289526486745,1,3,3,4.0,2.0,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,,0.0,0.0,0,0.0,0,0.0,0,0
104,100401,1,1,1.223289526486745,1,3,3,3.0,2.0,2,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,0,0.0,,0.0,0.0,0,0.0,1,1.0,0,0
105,100501,1,1,1.223289526486745,1,3,3,4.0,2.0,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,,0.0,0.0,0,0.0,0,0.0,0,0
106,100601,1,1,1.223289526486745,1,3,3,3.0,2.0,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,1.0,,0.0,0.0,0,0.0,0,0.0,0,0
106,100602,1,1,1.223289526486745,1,3,3,3.0,2.0,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,1.0,,0.0,0.0,0,0.0,0,0.0,0,0
107,100701,1,1,1.223289526486745,1,3,3,3.0,2.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,,0.0,0.0,0,0.0,0,0.0,0,0
107,100702,1,1,1.223289526486745,1,3,3,3.0,2.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,,0.0,0.0,0,0.0,0,0.0,0,0
107,100703,1,1,1.223289526486745,1,3,3,2.0,1.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,,0.0,0.0,0,0.0,0,0.0,0,0
107,100704,1,1,1.223289526486745,1,3,3,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,,0.0,0.0,0,0.0,0,0.0,0,0
107,100705,1,1,1.223289526486745,1,3,3,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,,0.0,0.0,0,0.0,0,0.0,0,0
108,100801,1,1,1.223289526486745,1,3,3,3.0,2.0,1,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0,0.0,,0.0,1.0,0,0.0,0,0.0,0,0
110,101001,1,1,1.223289526486745,1,3,3,3.0,2.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,,0.0,0.0,0,0.0,0,0.0,0,0
111,101101,1,1,1.223289526486745,1,3,3,4.0,2.0,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,,0.0,0.0,0,0.0,0,0.0,0,0
111,101102,1,1,1.223289526486745,1,3,3,3.0,2.0,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,,0.0,0.0,0,0.0,0,0.0,0,0
