hh_id,ind_id,psu,strata,weight,area,region,region_01,agec4,agec2,headship,d_cm,d_nutr,d_satt,d_educ,d_elct,d_wtr,d_sani,d_hsg,d_ckfl,d_asst,d_cm_01,d_nutr_01,d_satt_01,d_educ_01,d_elct_01,d_wtr_01,d_sani_01,d_hsg_01,d_ckfl_01,d_asst_01
1001,1000101,1,0,0.31136618054195664,1,1,1,3.0,2.0,2,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
1001,1000102,1,0,0.31136618054195664,1,1,1,3.0,2.0,2,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
1001,1000103,1,0,0.31136618054195664,1,1,1,1.0,1.0,2,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
1002,1000201,1,0,0.31136618054195664,1,1,1,3.0,2.0,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
1002,1000202,1,0,0.31136618054195664,1,1,1,3.0,2.0,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
1002,1000203,1,0,0.31136618054195664,1,1,1,2.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
1002,1000204,1,0,0.31136618054195664,1,1,1,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
1003,1000301,1,0,0.31136618054195664,1,1,1,3.0,2.0,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
1003,1000302,1,0,0.31136618054195664,1,1,1,3.0,2.0,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
1003,1000303,1,0,0.31136618054195664,1,1,1,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
1004,1000401,1,0,1.3052480662868777,1,1,1,3.0,2.0,2,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
1004,1000402,1,0,1.3052480662868777,1,1,1,3.0,2.0,2,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
1004,1000403,1,0,1.3052480662868777,1,1,1,2.0,1.0,2,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
1005,1000501,1,0,1.3052480662868777,1,1,1,4.0,2.0,2,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0
